ID_REF	GSM861609	GSM861610	GSM861611	GSM861612	GSM861613	GSM861615
10398147	8.69092	8.735623	8.609339	8.784987	8.861803	8.805841
10398173	7.258334	7.32428	7.224368	7.628017	7.649789	7.611086
10398193	2.6552	2.70675	3.008334	2.943102	2.982332	2.926339
10398195	6.700111	6.85379	6.773711	6.64914	6.791368	6.765392
10398211	4.483254	4.475019	4.573723	4.450572	4.510582	4.512139
10398224	5.689248	5.569446	5.657162	5.439887	5.444089	5.439952
10398240	6.14709	6.162018	6.28977	6.309119	6.376356	6.392008
10398267	8.084623	8.141267	8.129031	8.052004	8.105545	8.09655
10398286	5.665515	5.631724	5.577882	5.560287	5.750329	5.596951
10398288	7.906534	7.94561	7.76609	7.971919	7.875754	7.651685
10398297	5.84457	5.760767	5.776892	5.818898	5.631891	5.808539
10398299	5.877976	5.792202	6.102131	5.946398	5.991996	6.11472
10398306	5.070933	5.130022	5.153742	5.318989	5.377861	5.53905
10398308	4.622375	4.67442	4.682426	4.631901	4.445671	4.52339
10398315	6.486965	6.498243	6.727612	6.481118	6.467477	6.642593
10398317	2.142359	2.272507	2.345724	2.028311	2.154776	2.268965
10398319	9.603515	9.548618	9.66241	9.822656	9.977597	10.09246
10398326	9.273413	9.325379	9.678404	9.317344	9.511347	9.562413
10398332	5.637245	5.652525	5.716803	5.484445	5.575292	5.645965
10398334	5.066597	5.3086	5.464427	4.973701	5.280668	5.2323
10398336	5.778969	5.903057	5.897457	5.77531	5.899416	5.84094
10398338	5.431818	5.530962	5.665839	5.404293	5.467113	5.445179
10398340	5.646196	5.688868	5.781112	5.821297	5.805153	5.898864
10398342	5.141863	5.471148	5.778606	5.452265	5.535525	5.840727
10398344	5.191489	5.353345	5.33198	5.223151	5.268424	5.305884
10398346	2.037478	2.338218	1.995706	1.91411	2.494999	2.157802
10398348	2.506317	2.808038	2.289968	2.497504	2.483505	2.67705
10398350	7.752038	7.910287	8.219908	7.949776	8.065239	8.050305
10398352	5.202804	5.153785	5.220839	5.057971	5.161363	5.219974
10398354	6.655022	6.699703	6.942051	6.762717	6.944864	6.956962
10398356	6.815434	6.679238	6.687575	6.532617	6.822162	6.946602
10398358	3.000307	2.918649	3.089398	2.95224	3.16882	3.278264
10398360	4.787156	4.624498	5.066498	4.930717	5.222366	5.045877
10398362	5.658658	5.848069	6.032249	5.837154	6.25912	6.372554
10398364	6.900764	6.980151	7.360879	7.037636	7.297521	7.142959
10398366	6.231875	6.123656	6.585419	6.271727	6.422748	6.561769
10398368	5.744961	5.757522	5.823344	5.856773	5.806876	6.056974
10398370	3.085616	3.135787	3.101695	3.208537	3.184742	3.592264
10398372	4.21032	4.345683	4.736363	4.206036	4.700966	4.152531
10398374	3.425945	3.373919	3.749943	3.49948	3.767598	3.306677
10398376	4.21032	4.345683	4.736363	4.206036	4.700966	4.152531
10398378	2.458476	2.434352	2.672546	2.959443	2.590231	2.682161
10398380	3.496609	3.799435	3.856037	3.459535	3.543887	3.814209
10398382	2.519301	2.910511	2.404291	2.756425	2.806542	3.216694
10398384	2.862933	3.025103	2.955166	2.903476	3.017395	2.931135
10398386	2.371078	2.826074	2.666349	2.619103	2.695808	2.662462
10398388	4.420963	4.474582	4.308188	4.153417	4.295863	4.511657
10398390	3.854195	4.046541	4.417087	4.330993	4.195108	4.188253
10398392	6.167349	5.978091	5.832266	5.991142	6.038344	6.239662
10398394	5.260847	5.443805	5.487049	5.445693	5.700717	5.225465
10398396	6.488615	6.488062	6.783592	6.458642	6.787725	6.78446
10398398	5.643126	5.729777	5.767011	5.679421	5.691719	5.574625
10398400	3.351809	3.028833	3.108051	3.233778	3.205552	3.630725
10398402	1.66374	2.078007	1.786384	1.671764	1.870167	1.546506
10398404	7.330252	7.544129	7.618691	7.553551	7.728294	7.460196
10398406	1.735008	1.457075	1.458319	1.490149	1.501454	1.685565
10398408	2.107716	2.111769	2.387463	2.186404	1.850336	2.753886
10398410	1.281918	1.35504	1.235493	1.333738	1.372252	1.52665
10398412	4.264735	4.947064	4.692301	4.712265	4.964154	4.985617
10398414	3.692924	3.397815	3.881159	3.337047	3.500083	3.713357
10398416	5.857878	5.880991	5.817499	5.67377	6.169891	6.07476
10398418	5.326265	5.504881	5.765549	5.227808	5.462374	5.499922
10398420	5.544615	5.558117	5.620132	5.54403	5.469576	5.657046
10398422	6.88317	6.805884	6.94717	6.650126	6.919613	6.815279
10398424	6.092881	6.20809	6.13296	5.936327	6.182909	6.028415
10398426	4.837523	5.044535	5.025254	4.990051	5.001962	5.035723
10398428	4.276266	4.129406	4.060163	4.143592	4.155325	4.292102
10398430	3.476132	3.3864	3.242941	3.60078	3.527074	3.611208
10398432	4.433852	4.512587	4.316061	4.694048	4.665096	4.578181
10398434	3.233495	3.679851	3.437184	3.455393	3.412309	3.455393
10398436	3.788454	3.722949	3.913575	3.919221	4.014506	4.310889
10398438	2.9175	2.993227	3.000378	2.803529	3.08452	2.982541
10398440	2.602028	2.727744	2.644676	2.750896	2.733405	2.810989
10398442	3.978663	4.124367	4.311555	4.281087	4.172683	4.154564
10398444	4.209435	4.475021	4.648036	4.597963	4.441206	4.318031
10398446	3.401675	3.396182	3.505588	3.286419	3.220674	3.636575
10398451	8.483412	8.501977	8.354539	8.540381	8.313175	8.34965
10398453	6.208728	6.302359	6.199906	6.17448	6.192969	5.796134
10398455	4.689608	4.598515	4.805673	4.906973	4.312293	3.913807
10398459	6.418744	6.355624	6.317455	6.507315	6.210684	6.289009
10398461	7.60554	7.618419	7.433395	7.677425	7.369466	7.43388
10398483	8.516535	8.498331	8.452494	8.624341	8.672678	8.683324
10398562	7.46446	7.405996	7.399427	7.413537	7.352736	7.385259
10398569	5.8531	5.824251	6.005744	5.750965	5.913173	5.836336
10398578	6.190821	6.299706	6.215461	6.34316	6.533092	6.698256
10398599	6.401301	6.572505	6.503934	6.45735	6.28637	6.452639
10398601	7.837795	7.798302	7.69101	7.745664	7.76606	7.699471
10398615	4.462717	5.280862	4.956056	4.98261	5.138196	5.338933
10398618	6.048217	6.044668	6.250433	6.123299	6.216704	6.425856
10398635	5.356104	5.395753	5.403961	5.250687	5.490302	5.405565
10398649	6.06163	6.503489	6.331047	6.154107	5.930939	6.099771
10398665	5.437931	5.259799	5.371096	5.580786	5.704421	5.469364
10398678	8.394247	8.461193	8.492377	8.746078	8.397897	8.407902
10398693	5.886817	5.590546	5.56671	5.489431	5.188722	5.132883
10398695	6.811543	6.902993	6.931416	7.111698	6.927183	6.931842
10398717	5.082031	5.10456	5.146306	5.162487	5.385156	5.174606
10398721	6.225871	6.002172	5.9267	6.28055	6.036544	5.991599
10398727	7.681904	7.736735	7.844141	7.901947	7.894512	7.92611
10398751	5.95206	6.024825	5.931148	5.926001	5.875254	5.983605
10398759	4.153547	4.342654	4.064851	4.124636	3.767768	4.113495
10398795	5.071602	5.28147	5.302287	5.112549	5.30715	5.18399
10398812	1.682989	1.614009	1.661458	1.682989	1.682989	1.754349
10398814	5.976756	5.96784	5.942754	5.986472	6.093175	6.051558
10398824	5.229713	5.236488	5.334959	5.150919	5.41174	5.207878
10398831	5.804186	5.900902	5.914987	5.537366	5.758137	5.640979
10398859	5.540064	5.283754	5.375387	4.790355	4.936178	4.929643
10398874	6.084039	6.111322	6.171323	6.195604	6.2568	6.223523
10398881	5.514457	5.521152	5.680178	5.255759	5.466711	5.591745
10398885	6.327045	6.291106	6.268863	6.128729	6.21277	6.258647
10398907	3.179747	3.414409	3.478105	3.416083	3.390809	3.076367
10398920	4.896662	5.032154	5.284418	4.904777	4.628397	4.999159
10398929	5.804487	5.628838	5.947476	5.499694	5.876155	5.573885
10398934	3.658223	3.673498	3.8655	3.822429	3.765498	4.054062
10398936	6.630786	6.648741	6.600573	6.511676	6.974021	6.790261
10398966	5.212829	5.31625	5.493787	5.348782	5.561619	5.385857
10398972	8.569998	8.541491	8.484816	8.495207	8.560276	8.57238
10398996	7.343614	7.197908	7.049155	6.403546	6.426822	6.640508
10399005	5.26241	5.457706	5.252348	5.202903	5.110544	5.234836
10399011	5.336591	5.564842	5.745049	5.670195	5.718065	5.727909
10399021	4.52431	4.493304	4.639839	4.358121	4.517951	4.509176
10399024	1.552218	1.775918	1.621227	1.565398	1.834611	2.037955
10399027	2.75431	2.900351	2.911962	2.670132	3.184408	2.798372
10399029	2.508229	2.975566	2.719856	2.651053	2.888391	3.016299
10399032	3.737833	3.435481	3.69919	3.484509	3.73201	3.816036
10399034	3.408552	3.569387	3.767794	3.468349	3.35476	3.492474
10399036	6.869235	7.029641	6.717521	7.057809	6.923972	6.749987
10399038	7.09275	6.998328	7.000254	7.089339	6.916847	6.879912
10399046	4.759634	4.627277	4.581737	4.083685	4.285725	4.483069
10399061	6.705448	6.70128	6.634106	6.530741	6.723735	6.528517
10399087	6.82089	6.917845	6.592824	7.16417	7.126472	7.045315
10399121	5.231337	5.137828	5.688967	5.438382	5.454131	5.678824
10399146	2.103177	2.114322	2.31115	2.190119	2.138517	2.106433
10399148	4.981996	4.864468	4.730383	4.385759	4.468359	4.425361
10399178	6.196733	6.222371	6.400466	6.489753	6.523895	6.636643
10399189	4.308395	4.322071	4.638734	4.39582	4.450958	4.278503
10399198	6.780801	6.711695	6.455431	6.730978	6.516989	6.49884
10399202	1.874236	2.031134	2.030534	2.008126	2.459016	2.323223
10399208	2.898243	2.698093	2.779808	2.808516	2.678069	2.68376
10399212	5.994875	6.11834	6.121485	5.982946	6.184404	6.060968
10399214	8.130423	8.148048	8.008594	8.308154	8.109732	8.140038
10399224	6.621052	6.682966	6.793306	6.829442	6.718905	6.559774
10399228	5.938713	5.966099	5.921084	6.254985	5.836489	5.990223
10399232	4.396314	4.725343	4.309031	4.461415	4.51286	4.261152
10399234	5.787919	5.64671	5.683528	5.718498	5.84133	5.756123
10399254	6.018739	6.175436	6.272483	6.220973	6.396436	6.260531
10399265	6.099657	6.102497	6.049506	6.010842	5.951378	5.993395
10399290	2.513751	2.752365	2.825388	2.776648	2.724537	2.405534
10399299	2.757734	2.74407	2.614425	2.67951	2.837557	2.929253
10399308	4.346182	4.604464	4.533669	4.221996	4.15068	4.228693
10399314	4.429854	4.367739	4.429342	4.201424	4.313587	4.355475
10399330	5.196362	5.144416	5.229178	5.164053	5.393298	5.179267
10399337	6.816782	6.867238	7.01069	6.44851	6.661457	6.675056
10399352	4.973261	4.932735	4.701818	4.616544	5.01461	4.835911
10399354	1.839905	1.974595	1.674696	1.787261	1.923869	2.134865
10399357	6.008612	6.053724	6.172544	6.077899	6.052493	6.117026
10399360	7.08005	7.151513	7.065137	6.540703	6.435599	6.377271
10399365	3.021499	3.164833	3.056252	3.050978	3.156056	3.175712
10399376	3.633551	3.424215	3.766427	3.249134	3.632079	3.445107
10399379	10.54796	10.49955	10.82579	10.71839	10.57069	10.75972
10399383	6.876799	6.721649	7.062593	6.899303	6.957963	6.973888
10399387	5.304725	5.226806	5.421165	5.07331	5.372336	5.374743
10399389	4.035035	3.760718	4.019987	3.901908	3.871657	3.808745
10399391	5.98742	5.899664	5.750772	6.264524	6.218814	6.211839
10399407	4.070587	3.981536	3.815928	3.869876	4.011563	3.94537
10399415	2.160269	2.584842	2.196356	2.075081	2.20539	2.182419
10399419	5.917778	5.925746	6.510839	6.665509	6.538871	6.764241
10399421	7.349101	7.373299	7.284898	7.682334	7.400064	7.537237
10399426	2.683258	2.594395	2.417658	2.780246	2.268849	2.199517
10399428	2.606378	2.749429	2.58915	2.447339	2.687993	2.665001
10399430	9.398886	9.41923	9.28017	9.489039	9.384882	9.360085
10399457	6.582762	6.498898	6.463363	6.889751	6.864903	6.990808
10399459	1.855132	1.45518	1.221394	1.730202	1.442233	1.716921
10399461	6.498547	6.510083	6.794858	6.430845	6.161707	6.219668
10399463	6.282019	6.542968	6.464155	5.853075	5.959782	5.833419
10399465	4.882918	4.837384	5.053437	4.993126	5.003469	5.403025
10399470	8.457345	8.448021	8.653273	8.885261	8.83802	9.077904
10399478	6.735753	6.693048	6.783911	6.707705	6.842959	6.970675
10399505	8.144369	8.169038	8.366167	6.265917	6.301969	6.357458
10399540	4.978284	5.049459	4.94576	5.188353	5.343546	5.603187
10399549	4.73249	4.47589	4.47636	4.432677	4.628591	4.519962
10399555	4.201854	4.447411	4.317164	4.292204	3.980967	4.390953
10399559	3.526362	3.394302	3.676583	3.468954	3.333833	3.625051
10399575	7.08124	7.146729	7.134963	7.197543	7.304523	6.992459
10399579	6.371792	6.30858	6.363428	6.163271	6.148335	6.058949
10399581	1.78193	2.174433	2.078017	2.169053	2.343029	1.472851
10399584	3.959646	4.057556	4.317599	4.062139	4.071511	4.462704
10399586	6.088576	6.078456	5.9751	5.862108	6.045303	6.074135
10399588	2.342809	1.87493	2.039094	2.280281	2.152055	1.858979
10399591	4.792125	4.563267	4.503612	4.081162	4.325523	4.432496
10399593	4.848391	4.592986	4.503964	4.869577	4.683324	4.429
10399605	8.190646	8.203292	8.046927	8.304528	8.041574	7.96921
10399629	6.852873	6.687878	6.700779	6.760633	6.527903	6.905584
10399632	3.141845	3.085499	2.934718	3.243156	3.376665	3.177562
10399634	6.480792	6.555354	6.67868	6.751996	6.669106	6.526718
10399636	6.028208	5.94843	5.968615	5.980495	6.06398	6.039554
10399640	7.395444	7.473511	7.824369	7.417051	7.625288	7.552112
10399642	5.547917	5.608401	5.708072	5.672384	5.522838	5.568047
10399648	6.041493	6.233416	6.242373	6.201967	6.265805	6.165436
10399655	7.110929	7.159973	7.183268	7.120164	7.23941	7.290648
10399657	9.279667	9.444888	9.521209	9.354293	9.440599	9.401975
10399659	7.110929	7.159973	7.183268	7.120164	7.23941	7.290648
10399661	1.360947	1.288879	1.610941	0.9840816	1.739458	1.374801
10399663	4.794887	4.748091	4.788003	4.765266	4.895658	4.501718
10399666	6.448012	6.803071	6.758833	6.804101	6.700044	6.790235
10399671	6.800066	6.66687	6.804563	6.709227	6.594686	6.729287
10399675	4.678935	4.91922	5.189632	4.774819	4.453223	4.790127
10399677	5.82833	5.912107	5.898518	5.969531	6.084028	5.94286
10399680	4.480491	4.422382	4.454812	4.472601	4.455928	4.669943
10399687	4.806196	4.897889	4.666384	4.87162	4.714536	4.796193
10399689	2.947985	3.072634	3.174373	2.953452	3.041514	3.10412
10399691	7.902869	7.998557	8.124	8.617522	8.33724	8.453159
10399696	7.555189	7.435421	7.250021	7.819257	7.882639	7.59895
10399710	4.480241	4.465655	4.563269	4.34512	4.506517	4.555405
10399720	2.167253	1.807721	1.870809	1.991812	1.978046	1.932239
10399722	5.1118	5.251876	5.34915	4.957932	4.97219	5.029522
10399725	8.525063	8.517874	8.647974	8.890545	8.774083	8.761692
10399732	2.072072	2.131883	1.906185	1.958989	2.07076	1.997411
10399739	3.380623	3.172892	3.256579	3.3286	3.5051	3.376252
10399751	4.871028	4.898414	4.702512	4.858681	4.812606	4.889848
10399760	8.953279	8.879566	8.935286	9.168698	8.921348	9.095363
10399768	6.162494	6.073058	6.053733	6.111595	6.2074	6.063308
10399782	4.802432	4.807236	4.84647	4.598664	4.648166	4.740255
10399801	4.257932	4.131246	3.977311	4.027294	4.058554	4.101073
10399820	5.667206	5.331963	5.228877	5.337734	5.207732	4.994178
10399823	4.849769	4.976373	5.062165	5.468812	5.418469	5.200137
10399825	6.268736	6.287107	5.988833	6.614537	6.341684	6.33194
10399841	5.327331	5.292529	5.043674	5.156541	5.229739	5.419982
10399852	2.675109	2.687059	2.931623	2.500346	2.801801	2.916891
10399854	2.970237	3.176218	2.959988	2.909222	3.291765	3.298756
10399874	5.149028	5.039929	4.988388	5.73455	5.538762	5.641642
10399882	4.249258	4.42066	4.158464	4.481306	4.308137	4.553949
10399892	3.590548	3.228408	3.508814	3.318343	3.386801	3.408228
10399897	8.912121	8.879094	8.674153	8.837244	8.558805	8.505985
10399908	6.615421	6.383125	6.324248	7.088075	6.839963	6.780967
10399924	3.681672	3.904368	3.746294	3.883116	3.863389	3.748922
10399941	2.463752	2.914222	2.943621	2.716094	2.481641	2.678916
10399943	3.48787	3.680006	3.907001	3.77746	3.774126	3.492991
10399965	5.542399	5.614017	5.664273	5.622667	5.59443	5.604247
10399973	5.991065	6.164854	6.378664	5.590322	5.811817	5.593129
10400002	2.860929	3.043441	3.133746	2.969621	3.183439	3.059232
10400004	7.880672	8.324945	8.190384	8.182022	8.202971	8.173629
10400006	6.390967	6.360189	6.535447	6.503076	6.606819	6.559731
10400023	9.481035	9.565069	9.758077	9.431429	9.33825	9.629225
10400030	8.127295	8.101565	8.040303	8.487867	8.272562	8.224613
10400045	2.751178	2.717767	2.958869	2.409285	2.935934	2.698244
10400052	6.159421	6.091709	6.208583	6.152817	6.095648	6.094378
10400054	4.920745	4.909932	5.316707	4.975923	5.128335	5.018593
10400057	5.855855	5.783523	6.020924	5.851697	5.728945	6.012517
10400072	3.071493	2.905946	2.988019	3.132434	3.005288	3.098439
10400089	3.963921	4.240719	4.172369	4.042427	4.124152	4.228281
10400095	6.96864	6.991323	7.175006	7.30619	7.261486	7.237932
10400109	5.274351	5.174404	5.102587	5.480219	5.297413	5.281575
10400124	4.326663	4.368847	4.439264	4.590397	4.540124	4.569444
10400126	5.925287	6.162601	5.540541	5.002736	4.838115	4.996367
10400131	3.407928	3.515884	3.613072	3.435551	3.487443	3.46367
10400135	5.020001	5.337593	5.445278	5.406036	5.384301	5.626046
10400137	6.545577	6.633843	6.436526	6.166076	6.102738	5.804243
10400141	5.48098	5.515258	5.507949	5.615719	5.748204	5.594197
10400143	7.605536	7.351176	7.126852	6.916474	6.780581	6.813822
10400153	10.01164	10.04539	10.00388	10.19411	9.911841	9.954324
10400155	3.987748	4.238672	4.532607	4.382897	4.324181	4.661918
10400157	4.803984	5.029442	5.043191	5.109514	5.559066	5.385844
10400163	1.49259	1.581968	1.471059	1.434544	1.644901	1.57053
10400165	6.162966	5.8353	5.687113	6.183965	5.823697	5.886972
10400170	5.773184	5.669832	5.321908	5.130605	4.861135	5.058312
10400189	10.09147	10.1582	10.12228	10.1983	9.963037	10.09217
10400191	6.87458	6.95894	6.809657	7.188949	6.980441	6.938445
10400210	8.305574	8.315705	8.187799	8.372399	8.275635	8.300563
10400254	7.175415	7.066103	6.994005	7.254888	7.365993	7.317633
10400293	6.005444	6.021224	6.038153	6.074183	5.818949	5.861539
10400299	3.102623	3.072406	3.347479	3.198742	2.950807	3.542664
10400302	1.468446	1.361457	1.537841	1.48212	1.502192	1.590155
10400304	6.797917	6.948907	7.44233	7.207954	7.232992	7.609361
10400315	3.420234	3.40087	3.390832	3.529192	3.32863	3.067868
10400319	2.608222	2.756686	2.441955	2.418757	2.199688	2.704936
10400321	5.422335	5.150071	5.143503	5.554613	5.349003	5.339911
10400324	3.207848	3.388939	3.277918	3.434708	3.323493	3.222672
10400326	5.448212	5.451403	5.472293	5.514971	5.382502	5.392507
10400334	8.839894	8.588899	8.830901	8.918934	8.582716	8.713839
10400336	7.677347	7.5753	7.273284	7.680768	7.37779	7.313101
10400350	8.319538	8.368643	8.28027	8.367405	8.196935	8.268297
10400357	5.524899	5.675073	5.739089	5.927118	5.986742	5.943222
10400383	5.701512	5.775043	5.541327	5.789929	5.681475	5.716024
10400391	6.788548	6.920174	7.031654	7.089073	6.903304	6.717758
10400393	4.647775	4.585205	5.056675	4.727577	4.715823	4.945063
10400395	5.595382	5.581179	5.206039	5.867842	5.557081	5.707697
10400405	7.34608	7.243346	7.225241	7.03525	7.296954	7.247083
10400413	6.882787	6.867139	6.98557	6.878601	6.707231	6.753998
10400458	1.383636	1.085929	1.297632	1.278872	1.613113	1.646409
10400460	7.643885	7.708085	7.8193	6.464983	6.368957	6.309709
10400470	8.601978	8.46445	8.235182	8.411847	8.213339	8.332731
10400474	7.624938	7.766606	7.774794	5.415613	5.232324	5.344299
10400479	4.861667	4.602331	4.918763	4.541822	4.350209	4.104281
10400483	2.629844	2.840145	3.110894	2.440087	2.773559	3.127406
10400498	3.099133	3.015615	3.129142	3.045901	3.105638	3.175906
10400504	4.836596	5.521351	6.013044	5.799591	5.702693	6.092904
10400508	1.936087	1.672742	1.775739	1.902835	1.725006	1.60301
10400510	3.23939	3.46488	3.199571	3.318097	3.516886	3.573582
10400515	7.711538	7.693758	7.461815	7.932637	7.757084	7.63339
10400538	7.120211	7.003753	6.884935	7.251215	7.177186	6.859641
10400544	10.86857	10.79501	10.70562	10.79434	10.69503	10.68695
